,stop,lap,milliseconds,year,round,gp_name,date,driverRef,number,code,forename,surname,nationality,circuitRef,track_name,location,country,alt
7090,2,21,21179,2019,11,German Grand Prix,28/07/19,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7091,2,23,20768,2019,11,German Grand Prix,28/07/19,vettel,5,VET,Sebastian,Vettel,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7092,2,23,20436,2019,11,German Grand Prix,28/07/19,kubica,88,KUB,Robert,Kubica,Polish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7093,2,25,19640,2019,11,German Grand Prix,28/07/19,max_verstappen,33,VER,Max,Verstappen,Dutch,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7094,2,24,19287,2019,11,German Grand Prix,28/07/19,russell,63,RUS,George,Russell,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7095,2,25,21488,2019,11,German Grand Prix,28/07/19,kvyat,26,KVY,Daniil,Kvyat,Russian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7096,2,25,20242,2019,11,German Grand Prix,28/07/19,norris,4,NOR,Lando,Norris,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7097,2,25,21260,2019,11,German Grand Prix,28/07/19,stroll,18,STR,Lance,Stroll,Canadian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7098,2,26,20498,2019,11,German Grand Prix,28/07/19,bottas,77,BOT,Valtteri,Bottas,Finnish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7099,2,26,22307,2019,11,German Grand Prix,28/07/19,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7100,2,26,20879,2019,11,German Grand Prix,28/07/19,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7101,2,26,19875,2019,11,German Grand Prix,28/07/19,gasly,10,GAS,Pierre,Gasly,French,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7102,2,26,21625,2019,11,German Grand Prix,28/07/19,grosjean,8,GRO,Romain,Grosjean,French,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7103,3,27,20317,2019,11,German Grand Prix,28/07/19,leclerc,16,LEC,Charles,Leclerc,Monegasque,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7104,2,27,21501,2019,11,German Grand Prix,28/07/19,albon,23,ALB,Alexander,Albon,Thai,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7105,2,27,19964,2019,11,German Grand Prix,28/07/19,sainz,55,SAI,Carlos,Sainz,Spanish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7106,2,28,22947,2019,11,German Grand Prix,28/07/19,hamilton,44,HAM,Lewis,Hamilton,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7107,3,28,21732,2019,11,German Grand Prix,28/07/19,albon,23,ALB,Alexander,Albon,Thai,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7108,3,28,21142,2019,11,German Grand Prix,28/07/19,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7109,3,28,22058,2019,11,German Grand Prix,28/07/19,vettel,5,VET,Sebastian,Vettel,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7110,3,28,20552,2019,11,German Grand Prix,28/07/19,gasly,10,GAS,Pierre,Gasly,French,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7111,3,28,20096,2019,11,German Grand Prix,28/07/19,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7112,3,28,24310,2019,11,German Grand Prix,28/07/19,kvyat,26,KVY,Daniil,Kvyat,Russian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7113,3,28,22421,2019,11,German Grand Prix,28/07/19,grosjean,8,GRO,Romain,Grosjean,French,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7114,3,29,21472,2019,11,German Grand Prix,28/07/19,max_verstappen,33,VER,Max,Verstappen,Dutch,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7115,3,29,20624,2019,11,German Grand Prix,28/07/19,hulkenberg,27,HUL,Nico,Hülkenberg,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7116,3,28,21962,2019,11,German Grand Prix,28/07/19,stroll,18,STR,Lance,Stroll,Canadian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7117,3,29,21359,2019,11,German Grand Prix,28/07/19,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7118,3,30,21142,2019,11,German Grand Prix,28/07/19,bottas,77,BOT,Valtteri,Bottas,Finnish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7119,3,31,19626,2019,11,German Grand Prix,28/07/19,kubica,88,KUB,Robert,Kubica,Polish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7120,4,41,19327,2019,11,German Grand Prix,28/07/19,max_verstappen,33,VER,Max,Verstappen,Dutch,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7121,4,41,21256,2019,11,German Grand Prix,28/07/19,vettel,5,VET,Sebastian,Vettel,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7122,4,41,20622,2019,11,German Grand Prix,28/07/19,grosjean,8,GRO,Romain,Grosjean,French,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7123,4,41,20472,2019,11,German Grand Prix,28/07/19,stroll,18,STR,Lance,Stroll,Canadian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7124,3,41,19345,2019,11,German Grand Prix,28/07/19,russell,63,RUS,George,Russell,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
7125,4,42,20380,2019,11,German Grand Prix,28/07/19,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
